Timestamp,I am currently enrolled in a college/university in Metro Manila. ,I acknowledge that my responses will remain anonymous and will be used solely for academic research purposes. ,School Type,Program/Course,Discipline,Year Level,What is your current General Weighted Average (GWA)? ,How often do you use AI to correct grammar and spelling in your schoolwork?  ,How difficult is correcting grammar and spelling for you?  ,How often do you use AI to rephrase sentences for clarity? ,How difficult is rephrasing sentences for you? ,"How often do you use AI to summarize articles, lectures, or videos? ",How difficult is summarizing for you? ,How often do you use AI to find or cite sources with short notes? ,How difficult is finding and citing sources for you?,How often do you use AI to brainstorm ideas or perspectives for assignments? ,How difficult is brainstorming ideas for you? ,How often do you use AI to generate outlines or structures for essays or projects? ,How difficult is making outlines or structures for you? ,"How often do you use AI to help you explain multi-step solutions? (i.e. math problems, coding exercises, or scientific procedures) ",How difficult is explaining multi-step solutions for you? ,How often do you use AI to solve complex or original problems? ,How difficult are complex or original problems for you? ,I feel confident using AI tools to support my schoolwork.,I can figure out how to use new AI features on my own. ,I can complete most academic tasks successfully when I use AI. ,I often feel unsure about the right way to use AI for my tasks. ,"I can troubleshoot basic AI issues (prompts, settings, exporting) without help. ",AI helps me finish academic work more efficiently. ,Using AI allows me to accomplish more in the same amount of time.  ,"AI reduces time spent on low-level steps (e.g., formatting, basic edits). ",Using AI usually slows me down. ,"With AI, I can focus more on higher-level thinking. ","Overall, how often do you use any AI tool for schoolwork? ",Using AI for class tasks feels straightforward to me. ,"Overall, AI makes my study time more effective.  ","You must draft a 1,500-word essay from scratch in 24 hours. How likely are you to use AI to generate the outline? (1–5) ",Raffle Entry: https://forms.gle/S7md6RL5ix6GNMsw8,If you want to enter our giveaway,total_dependency,profile,over_reliant,over_reliant_tasks,confidence_mean,productivity_mean,overall_ai_use,scenario_outline_likelihood,grammar_spelling_freq,grammar_spelling_diff,grammar_spelling_bloom,grammar_spelling_dep,rephrase_clarity_freq,rephrase_clarity_diff,rephrase_clarity_bloom,rephrase_clarity_dep,summarize_freq,summarize_diff,summarize_bloom,summarize_dep,find_cite_sources_freq,find_cite_sources_diff,find_cite_sources_bloom,find_cite_sources_dep,brainstorm_freq,brainstorm_diff,brainstorm_bloom,brainstorm_dep,outline_structure_freq,outline_structure_diff,outline_structure_bloom,outline_structure_dep,explain_multistep_freq,explain_multistep_diff,explain_multistep_bloom,explain_multistep_dep,solve_complex_freq,solve_complex_diff,solve_complex_bloom,solve_complex_dep,p75_threshold,high_dependency_p75
9/18/2025 1:38:40,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.01–2.50,Occasionally,2.0,Occasionally,4.0,Never,2.0,Never,2.0,Occasionally,3.0,Sometimes,2.0,Never,2.0,Occasionally,3.0,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Agree,Disagree,Disagree,3.0,Neutral,Neutral,2.0,,,52.0,Regular,False,,3.0,3.6,3.0,2.0,2.0,2.0,1,2.0,2.0,4.0,2,4.0,1.0,2.0,3,3.0,1.0,2.0,3,3.0,2.0,3.0,4,8.0,3.0,2.0,5,15.0,1.0,2.0,5,5.0,2.0,3.0,6,12.0,97.0,0
9/18/2025 1:57:49,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.76–2.00,Sometimes,3.0,Often,3.0,Often,3.0,Sometimes,3.0,Sometimes,3.0,Occasionally,3.0,Sometimes,3.0,Sometimes,3.0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.0,Neutral,Neutral,3.0,,,87.0,Regular,False,,3.0,3.0,3.0,3.0,3.0,3.0,1,3.0,4.0,3.0,2,8.0,4.0,3.0,3,12.0,3.0,3.0,3,9.0,3.0,3.0,4,12.0,2.0,3.0,5,10.0,3.0,3.0,5,15.0,3.0,3.0,6,18.0,97.0,0
9/18/2025 2:44:14,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.01–2.50,Sometimes,2.0,Sometimes,3.0,Sometimes,3.0,Occasionally,2.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Occasionally,2.0,Agree,Neutral,Neutral,Disagree,Neutral,Agree,Agree,Agree,Disagree,Agree,4.0,Agree,Agree,4.0,,,78.0,Regular,False,,3.4,4.0,4.0,4.0,3.0,2.0,1,3.0,3.0,3.0,2,6.0,3.0,3.0,3,9.0,2.0,2.0,3,6.0,3.0,3.0,4,12.0,3.0,3.0,5,15.0,3.0,3.0,5,15.0,2.0,2.0,6,12.0,97.0,0
9/18/2025 3:13:00,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.51–3.00,Often,4.0,Often,3.0,Always,3.0,Occasionally,2.0,Often,2.0,Often,3.0,Often,3.0,Often,3.0,Agree,Neutral,Disagree,Neutral,Agree,Agree,Neutral,Strongly Agree,Strongly Disagree,Strongly Agree,3.0,Neutral,Strongly Agree,4.0,,,113.0,Regular,False,,3.2,4.4,3.0,4.0,4.0,4.0,1,4.0,4.0,3.0,2,8.0,5.0,3.0,3,15.0,2.0,2.0,3,6.0,4.0,2.0,4,16.0,4.0,3.0,5,20.0,4.0,3.0,5,20.0,4.0,3.0,6,24.0,97.0,1
9/18/2025 3:23:12,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.76–2.00,Occasionally,2.0,Never,1.0,Often,3.0,Never,1.0,Sometimes,3.0,Never,1.0,Often,4.0,Occasionally,2.0,Neutral,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,3.0,Neutral,Neutral,3.0,,,68.0,Regular,False,,2.6,4.0,3.0,3.0,2.0,2.0,1,2.0,1.0,1.0,2,2.0,4.0,3.0,3,12.0,1.0,1.0,3,3.0,3.0,3.0,4,12.0,1.0,1.0,5,5.0,4.0,4.0,5,20.0,2.0,2.0,6,12.0,97.0,0
9/18/2025 3:53:29,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Information Technology ,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",2,1.76–2.00,Sometimes,3.0,Sometimes,4.0,Occasionally,2.0,Always,4.0,Often,3.0,Sometimes,2.0,Never,4.0,Occasionally,3.0,Neutral,Agree,Neutral,Strongly Agree,Agree,Agree,Neutral,Neutral,Strongly Agree,Neutral,3.0,Agree,Neutral,2.0,,,78.0,Regular,False,,3.0,2.8,3.0,2.0,3.0,3.0,1,3.0,3.0,4.0,2,6.0,2.0,2.0,3,6.0,5.0,4.0,3,15.0,4.0,3.0,4,16.0,3.0,2.0,5,15.0,1.0,4.0,5,5.0,2.0,3.0,6,12.0,97.0,0
9/18/2025 4:04:44,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.26–1.50,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,3.0,Agree,Agree,3.0,,,87.0,Regular,False,,3.6,3.6,3.0,3.0,3.0,3.0,1,3.0,3.0,3.0,2,6.0,3.0,3.0,3,9.0,3.0,3.0,3,9.0,3.0,3.0,4,12.0,3.0,3.0,5,15.0,3.0,3.0,5,15.0,3.0,3.0,6,18.0,97.0,0
9/18/2025 4:04:48,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.76–2.00,Never,2.0,Never,2.0,Never,1.0,Never,1.0,Never,1.0,Never,1.0,Never,1.0,Never,2.0,Disagree,Neutral,Strongly Disagree,Strongly Disagree,Neutral,Agree,Strongly Disagree,Neutral,Disagree,Disagree,3.0,Neutral,Neutral,2.0,,,29.0,Regular,False,,2.8,2.8,3.0,2.0,1.0,2.0,1,1.0,1.0,2.0,2,2.0,1.0,1.0,3,3.0,1.0,1.0,3,3.0,1.0,1.0,4,4.0,1.0,1.0,5,5.0,1.0,1.0,5,5.0,1.0,2.0,6,6.0,97.0,0
9/18/2025 4:15:22,Yes,Yes,Public Higher Education Institutions,INFORMATION TECHNOLOGY ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.76–2.00,Sometimes,4.0,Often,4.0,Never,2.0,Never,2.0,Occasionally,2.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Neutral,Neutral,Disagree,Neutral,Neutral,Agree,Neutral,Agree,Neutral,Agree,3.0,Agree,Agree,3.0,,,73.0,Regular,False,,2.8,3.6,3.0,3.0,3.0,4.0,1,3.0,4.0,4.0,2,8.0,1.0,2.0,3,3.0,1.0,2.0,3,3.0,2.0,2.0,4,8.0,3.0,3.0,5,15.0,3.0,3.0,5,15.0,3.0,3.0,6,18.0,97.0,0
9/18/2025 4:18:26,Yes,Yes,Public Higher Education Institutions,BSIT,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",3,2.01–2.50,Always,3.0,Often,3.0,Often,3.0,Often,4.0,Sometimes,2.0,Often,4.0,Often,3.0,Sometimes,2.0,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,4.0,Neutral,Agree,3.0,,,107.0,Regular,False,,3.4,4.0,4.0,3.0,5.0,3.0,1,5.0,4.0,3.0,2,8.0,4.0,3.0,3,12.0,4.0,4.0,3,12.0,3.0,2.0,4,12.0,4.0,4.0,5,20.0,4.0,3.0,5,20.0,3.0,2.0,6,18.0,97.0,1
9/18/2025 4:34:13,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Information Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,3.01–5.00,Often,3.0,Sometimes,4.0,Often,3.0,Sometimes,2.0,Often,3.0,Occasionally,2.0,Sometimes,3.0,Sometimes,4.0,Agree,Agree,Agree,Disagree,Neutral,Agree,Agree,Neutral,Disagree,Agree,3.0,Neutral,Agree,4.0,,,90.0,Regular,False,,3.8,3.8,3.0,4.0,4.0,3.0,1,4.0,3.0,4.0,2,6.0,4.0,3.0,3,12.0,3.0,2.0,3,9.0,4.0,3.0,4,16.0,2.0,2.0,5,10.0,3.0,3.0,5,15.0,3.0,4.0,6,18.0,97.0,0
9/18/2025 4:50:31,Yes,Yes,Public Higher Education Institutions,BS I.T,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.51–3.00,Often,3.0,Often,3.0,Often,3.0,Sometimes,3.0,Often,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Neutral,Neutral,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,4.0,Agree,Agree,3.0,,,97.0,Regular,False,,2.8,3.2,4.0,3.0,4.0,3.0,1,4.0,4.0,3.0,2,8.0,4.0,3.0,3,12.0,3.0,3.0,3,9.0,4.0,3.0,4,16.0,3.0,3.0,5,15.0,3.0,3.0,5,15.0,3.0,3.0,6,18.0,97.0,1
9/18/2025 4:52:34,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.76–2.00,Occasionally,2.0,Occasionally,3.0,Sometimes,2.0,Sometimes,4.0,Often,3.0,Occasionally,3.0,Often,4.0,Often,4.0,Strongly Agree,Agree,Agree,Neutral,Neutral,Agree,Strongly Agree,Agree,Disagree,Agree,4.0,Neutral,Agree,5.0,,,94.0,Regular,False,,3.8,4.2,4.0,5.0,2.0,2.0,1,2.0,2.0,3.0,2,4.0,3.0,2.0,3,9.0,3.0,4.0,3,9.0,4.0,3.0,4,16.0,2.0,3.0,5,10.0,4.0,4.0,5,20.0,4.0,4.0,6,24.0,97.0,0
9/18/2025 5:11:49,Yes,Yes,Public Higher Education Institutions,BS-IT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.76–2.00,Sometimes,2.0,Sometimes,2.0,Often,2.0,Never,2.0,Often,2.0,Occasionally,2.0,Occasionally,2.0,Occasionally,2.0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Neutral,Agree,2.0,Neutral,Neutral,2.0,,,72.0,Regular,False,,3.0,3.6,2.0,2.0,3.0,2.0,1,3.0,3.0,2.0,2,6.0,4.0,2.0,3,12.0,1.0,2.0,3,3.0,4.0,2.0,4,16.0,2.0,2.0,5,10.0,2.0,2.0,5,10.0,2.0,2.0,6,12.0,97.0,0
9/18/2025 5:13:42,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.51–3.00,Sometimes,2.0,Sometimes,2.0,Sometimes,2.0,Sometimes,2.0,Sometimes,3.0,Sometimes,2.0,Sometimes,2.0,Sometimes,2.0,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,2.0,Neutral,Neutral,2.0,,,87.0,Regular,False,,3.4,3.0,2.0,2.0,3.0,2.0,1,3.0,3.0,2.0,2,6.0,3.0,2.0,3,9.0,3.0,2.0,3,9.0,3.0,3.0,4,12.0,3.0,2.0,5,15.0,3.0,2.0,5,15.0,3.0,2.0,6,18.0,97.0,0
9/18/2025 5:14:02,Yes,Yes,Public Higher Education Institutions,Bachelor in science of Information technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.51–3.00,Sometimes,2.0,Sometimes,3.0,Often,3.0,Often,1.0,Occasionally,3.0,Often,2.0,Occasionally,3.0,Occasionally,3.0,Neutral,Disagree,Neutral,Disagree,Strongly Disagree,Agree,Agree,Neutral,Disagree,Neutral,5.0,Neutral,Agree,5.0,,,83.0,Regular,False,,2.6,3.6,5.0,5.0,3.0,2.0,1,3.0,3.0,3.0,2,6.0,4.0,3.0,3,12.0,4.0,1.0,3,12.0,2.0,3.0,4,8.0,4.0,2.0,5,20.0,2.0,3.0,5,10.0,2.0,3.0,6,12.0,97.0,0
9/18/2025 5:14:49,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.51–3.00,Sometimes,2.0,Sometimes,1.0,Always,3.0,Never,1.0,Sometimes,3.0,Occasionally,2.0,Always,3.0,Occasionally,3.0,Agree,Neutral,Agree,Neutral,Agree,Agree,Agree,Agree,Disagree,Strongly Agree,4.0,Strongly Agree,Strongly Agree,4.0,,,86.0,Regular,False,,3.6,4.2,4.0,4.0,3.0,2.0,1,3.0,3.0,1.0,2,6.0,5.0,3.0,3,15.0,1.0,1.0,3,3.0,3.0,3.0,4,12.0,2.0,2.0,5,10.0,5.0,3.0,5,25.0,2.0,3.0,6,12.0,97.0,0
9/18/2025 5:20:20,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.01–2.50,Always,3.0,Always,3.0,Always,3.0,Always,3.0,Always,2.0,Always,3.0,Always,3.0,Always,3.0,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,4.0,Agree,Agree,4.0,,,145.0,Regular,False,,3.6,4.0,4.0,4.0,5.0,3.0,1,5.0,5.0,3.0,2,10.0,5.0,3.0,3,15.0,5.0,3.0,3,15.0,5.0,2.0,4,20.0,5.0,3.0,5,25.0,5.0,3.0,5,25.0,5.0,3.0,6,30.0,97.0,1
9/18/2025 5:24:05,Yes,Yes,Private Higher Education Institutions,Bachelor of Science in Information Technology (BSIT),"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.26–1.50,Sometimes,3.0,Often,4.0,Always,4.0,Sometimes,4.0,Often,3.0,Often,4.0,Often,4.0,Often,4.0,Neutral,Agree,Agree,Neutral,Agree,Agree,Neutral,Agree,Disagree,Agree,4.0,Neutral,Neutral,5.0,,,115.0,Regular,False,,3.6,3.8,4.0,5.0,3.0,3.0,1,3.0,4.0,4.0,2,8.0,5.0,4.0,3,15.0,3.0,4.0,3,9.0,4.0,3.0,4,16.0,4.0,4.0,5,20.0,4.0,4.0,5,20.0,4.0,4.0,6,24.0,97.0,1
9/18/2025 5:27:18,Yes,Yes,Public Higher Education Institutions,Info Technology,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",1,1.51–1.75,Often,3.0,Occasionally,3.0,Occasionally,2.0,Occasionally,4.0,Always,4.0,Often,3.0,Often,4.0,Sometimes,3.0,Agree,Agree,Neutral,Strongly Disagree,Agree,Agree,Agree,Agree,Neutral,Agree,4.0,Neutral,Agree,2.0,,,98.0,Regular,False,,4.0,3.8,4.0,2.0,4.0,3.0,1,4.0,2.0,3.0,2,4.0,2.0,2.0,3,6.0,2.0,4.0,3,6.0,5.0,4.0,4,20.0,4.0,3.0,5,20.0,4.0,4.0,5,20.0,3.0,3.0,6,18.0,97.0,1
9/18/2025 5:29:00,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.26–1.50,Occasionally,2.0,Sometimes,2.0,Often,4.0,Sometimes,2.0,Never,3.0,Sometimes,4.0,Occasionally,3.0,Occasionally,2.0,Agree,Agree,Neutral,Disagree,Strongly Agree,Agree,Agree,Agree,Neutral,Agree,3.0,Neutral,Agree,2.0,,,70.0,Regular,False,,4.0,3.8,3.0,2.0,2.0,2.0,1,2.0,3.0,2.0,2,6.0,4.0,4.0,3,12.0,3.0,2.0,3,9.0,1.0,3.0,4,4.0,3.0,4.0,5,15.0,2.0,3.0,5,10.0,2.0,2.0,6,12.0,97.0,0
9/18/2025 5:32:08,Yes,Yes,Public Higher Education Institutions,BSIT ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.01–2.50,Occasionally,1.0,Occasionally,1.0,Occasionally,2.0,Occasionally,2.0,Sometimes,3.0,Often,3.0,Often,3.0,Often,3.0,Neutral,Agree,Neutral,Agree,Neutral,Agree,Agree,Agree,Disagree,Neutral,3.0,Neutral,Agree,4.0,,,94.0,Regular,False,,3.0,3.8,3.0,4.0,2.0,1.0,1,2.0,2.0,1.0,2,4.0,2.0,2.0,3,6.0,2.0,2.0,3,6.0,3.0,3.0,4,12.0,4.0,3.0,5,20.0,4.0,3.0,5,20.0,4.0,3.0,6,24.0,97.0,0
9/18/2025 5:34:55,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.01–2.50,Often,1.0,Often,1.0,Often,1.0,Often,1.0,Often,2.0,Often,2.0,Often,2.0,Often,3.0,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Agree,Agree,Disagree,Disagree,Agree,5.0,Agree,Strongly Agree,4.0,,,116.0,Regular,False,,4.6,3.6,5.0,4.0,4.0,1.0,1,4.0,4.0,1.0,2,8.0,4.0,1.0,3,12.0,4.0,1.0,3,12.0,4.0,2.0,4,16.0,4.0,2.0,5,20.0,4.0,2.0,5,20.0,4.0,3.0,6,24.0,97.0,1
9/18/2025 5:42:49,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.51–1.75,Sometimes,2.0,Sometimes,2.0,Sometimes,2.0,Occasionally,2.0,Never,3.0,Occasionally,2.0,Occasionally,2.0,Occasionally,2.0,Disagree,Neutral,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,2.0,Disagree,Disagree,1.0,,,60.0,Regular,False,,2.4,2.4,2.0,1.0,3.0,2.0,1,3.0,3.0,2.0,2,6.0,3.0,2.0,3,9.0,2.0,2.0,3,6.0,1.0,3.0,4,4.0,2.0,2.0,5,10.0,2.0,2.0,5,10.0,2.0,2.0,6,12.0,97.0,0
9/18/2025 5:43:06,Yes,Yes,Public Higher Education Institutions,Information Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.76–2.00,Never,3.0,Occasionally,3.0,Sometimes,4.0,Never,3.0,Occasionally,3.0,Sometimes,4.0,Occasionally,4.0,Never,3.0,Neutral,Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Neutral,Neutral,Agree,3.0,Agree,Neutral,4.0,,,56.0,Regular,False,,2.8,3.8,3.0,4.0,1.0,3.0,1,1.0,2.0,3.0,2,4.0,3.0,4.0,3,9.0,1.0,3.0,3,3.0,2.0,3.0,4,8.0,3.0,4.0,5,15.0,2.0,4.0,5,10.0,1.0,3.0,6,6.0,97.0,0
9/18/2025 5:43:26,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.01–2.50,Sometimes,4.0,Occasionally,4.0,Occasionally,3.0,Sometimes,3.0,Sometimes,4.0,Always,4.0,Always,4.0,Sometimes,2.0,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Agree,Disagree,Agree,4.0,Agree,Neutral,5.0,,,102.0,Regular,False,,3.0,4.0,4.0,5.0,3.0,4.0,1,3.0,2.0,4.0,2,4.0,2.0,3.0,3,6.0,3.0,3.0,3,9.0,3.0,4.0,4,12.0,5.0,4.0,5,25.0,5.0,4.0,5,25.0,3.0,2.0,6,18.0,97.0,1
9/18/2025 5:54:18,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Information Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.01–2.50,Sometimes,3.0,Sometimes,3.0,Never,1.0,Occasionally,1.0,Occasionally,1.0,Occasionally,2.0,Never,1.0,Never,1.0,Neutral,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Neutral,Neutral,Agree,Neutral,Neutral,2.0,Neutral,Neutral,4.0,,,47.0,Regular,False,,4.6,3.2,2.0,4.0,3.0,3.0,1,3.0,3.0,3.0,2,6.0,1.0,1.0,3,3.0,2.0,1.0,3,6.0,2.0,1.0,4,8.0,2.0,2.0,5,10.0,1.0,1.0,5,5.0,1.0,1.0,6,6.0,97.0,0
9/18/2025 5:54:41,Yes,Yes,Public Higher Education Institutions,BSIT-22,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.01–2.50,Occasionally,2.0,Occasionally,2.0,Occasionally,2.0,Occasionally,2.0,Occasionally,2.0,Sometimes,2.0,Occasionally,2.0,Never,2.0,Neutral,Disagree,Disagree,Disagree,Neutral,Neutral,Neutral,Disagree,Disagree,Agree,2.0,Disagree,Disagree,3.0,,,57.0,Regular,False,,2.8,3.2,2.0,3.0,2.0,2.0,1,2.0,2.0,2.0,2,4.0,2.0,2.0,3,6.0,2.0,2.0,3,6.0,2.0,2.0,4,8.0,3.0,2.0,5,15.0,2.0,2.0,5,10.0,1.0,2.0,6,6.0,97.0,0
9/18/2025 6:11:51,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.26–1.50,Never,1.0,Occasionally,2.0,Occasionally,3.0,Never,2.0,Sometimes,3.0,Sometimes,3.0,Occasionally,2.0,Never,4.0,Neutral,Agree,Disagree,Agree,Agree,Disagree,Neutral,Agree,Disagree,Agree,2.0,Disagree,Neutral,3.0,,,57.0,Regular,False,,3.0,3.4,2.0,3.0,1.0,1.0,1,1.0,2.0,2.0,2,4.0,2.0,3.0,3,6.0,1.0,2.0,3,3.0,3.0,3.0,4,12.0,3.0,3.0,5,15.0,2.0,2.0,5,10.0,1.0,4.0,6,6.0,97.0,0
9/18/2025 6:17:36,Yes,Yes,Public Higher Education Institutions,Bsit,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",2,2.51–3.00,Occasionally,2.0,Sometimes,2.0,Often,2.0,Often,3.0,Occasionally,2.0,Occasionally,1.0,Sometimes,3.0,Often,4.0,Agree,Neutral,Disagree,Neutral,Strongly Agree,Neutral,Disagree,Strongly Agree,Strongly Disagree,Neutral,3.0,Neutral,Agree,3.0,,,89.0,Regular,False,,3.4,3.6,3.0,3.0,2.0,2.0,1,2.0,3.0,2.0,2,6.0,4.0,2.0,3,12.0,4.0,3.0,3,12.0,2.0,2.0,4,8.0,2.0,1.0,5,10.0,3.0,3.0,5,15.0,4.0,4.0,6,24.0,97.0,0
9/18/2025 6:21:58,Yes,Yes,Public Higher Education Institutions,BSIT ,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",2,1.00–1.25,Always,1.0,Always,3.0,Always,2.0,Always,4.0,Always,5.0,Always,5.0,Always,5.0,Always,5.0,Strongly Agree,Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,Strongly Agree,Agree,Neutral,Strongly Agree,5.0,Agree,Strongly Agree,4.0,,,145.0,Over-reliant,True,solve_complex,4.0,4.4,5.0,4.0,5.0,1.0,1,5.0,5.0,3.0,2,10.0,5.0,2.0,3,15.0,5.0,4.0,3,15.0,5.0,5.0,4,20.0,5.0,5.0,5,25.0,5.0,5.0,5,25.0,5.0,5.0,6,30.0,97.0,1
9/18/2025 6:26:20,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Information Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.51–3.00,Never,2.0,Occasionally,2.0,Occasionally,1.0,Sometimes,4.0,Occasionally,3.0,Occasionally,3.0,Occasionally,3.0,Sometimes,3.0,Agree,Neutral,Agree,Disagree,Neutral,Agree,Agree,Agree,Disagree,Agree,3.0,Agree,Agree,4.0,,,66.0,Regular,False,,3.6,4.0,3.0,4.0,1.0,2.0,1,1.0,2.0,2.0,2,4.0,2.0,1.0,3,6.0,3.0,4.0,3,9.0,2.0,3.0,4,8.0,2.0,3.0,5,10.0,2.0,3.0,5,10.0,3.0,3.0,6,18.0,97.0,0
9/18/2025 6:28:34,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.01–2.50,Sometimes,3.0,Often,3.0,Sometimes,4.0,Sometimes,3.0,Sometimes,4.0,Sometimes,2.0,Often,5.0,Sometimes,3.0,Neutral,Strongly Agree,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Agree,4.0,Neutral,Agree,4.0,,,94.0,Regular,False,,3.6,3.4,4.0,4.0,3.0,3.0,1,3.0,4.0,3.0,2,8.0,3.0,4.0,3,9.0,3.0,3.0,3,9.0,3.0,4.0,4,12.0,3.0,2.0,5,15.0,4.0,5.0,5,20.0,3.0,3.0,6,18.0,97.0,0
9/18/2025 6:29:06,Yes,Yes,Private Higher Education Institutions,Bachelor of Science in Information Technology,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.51–3.00,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,3.0,Neutral,Neutral,3.0,,,87.0,Regular,False,,3.0,3.2,3.0,3.0,3.0,3.0,1,3.0,3.0,3.0,2,6.0,3.0,3.0,3,9.0,3.0,3.0,3,9.0,3.0,3.0,4,12.0,3.0,3.0,5,15.0,3.0,3.0,5,15.0,3.0,3.0,6,18.0,97.0,0
9/18/2025 6:39:40,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.76–2.00,Always,2.0,Always,3.0,Never,1.0,Often,3.0,Occasionally,2.0,Sometimes,2.0,Sometimes,2.0,Occasionally,2.0,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,3.0,Neutral,Neutral,2.0,,,80.0,Regular,False,,3.6,3.6,3.0,2.0,5.0,2.0,1,5.0,5.0,3.0,2,10.0,1.0,1.0,3,3.0,4.0,3.0,3,12.0,2.0,2.0,4,8.0,3.0,2.0,5,15.0,3.0,2.0,5,15.0,2.0,2.0,6,12.0,97.0,0
